edgeId,trackTaskId,trackGroup,claimableMode,dependencyRef,dependencyKind,satisfactionState,notes
par_075::seq_task::seq_056,par_075,backend_kernel,eligible,seq_056,seq_task,published,Release approval and assurance trust records must stay exact against the release parity tuple.
par_075::seq_task::seq_057,par_075,backend_kernel,eligible,seq_057,seq_task,published,Release approval and assurance trust records must stay exact against the release parity tuple.
par_075::seq_task::seq_058,par_075,backend_kernel,eligible,seq_058,seq_task,published,Release approval and assurance trust records must stay exact against the release parity tuple.
par_075::seq_task::seq_060,par_075,backend_kernel,eligible,seq_060,seq_task,published,Release approval and assurance trust records must stay exact against the release parity tuple.
par_075::shared_package::@vecells/api-contracts,par_075,backend_kernel,eligible,@vecells/api-contracts,shared_package,published,Release approval and assurance trust records must stay exact against the release parity tuple.
par_075::shared_package::@vecells/domain-kernel,par_075,backend_kernel,eligible,@vecells/domain-kernel,shared_package,published,Release approval and assurance trust records must stay exact against the release parity tuple.
par_075::shared_package::@vecells/event-contracts,par_075,backend_kernel,eligible,@vecells/event-contracts,shared_package,published,Release approval and assurance trust records must stay exact against the release parity tuple.
par_075::shared_package::@vecells/observability,par_075,backend_kernel,eligible,@vecells/observability,shared_package,published,Release approval and assurance trust records must stay exact against the release parity tuple.
par_075::shared_package::@vecells/release-controls,par_075,backend_kernel,eligible,@vecells/release-controls,shared_package,published,Release approval and assurance trust records must stay exact against the release parity tuple.
par_075::schema::schema::adapter-contract-profile,par_075,backend_kernel,eligible,schema::adapter-contract-profile,schema,published,Release approval and assurance trust records must stay exact against the release parity tuple.
par_075::schema::schema::canonical-event-envelope,par_075,backend_kernel,eligible,schema::canonical-event-envelope,schema,published,Release approval and assurance trust records must stay exact against the release parity tuple.
par_075::schema::schema::command-settlement-record,par_075,backend_kernel,eligible,schema::command-settlement-record,schema,published,Release approval and assurance trust records must stay exact against the release parity tuple.
par_075::schema::schema::dependency-degradation-profile,par_075,backend_kernel,eligible,schema::dependency-degradation-profile,schema,published,Release approval and assurance trust records must stay exact against the release parity tuple.
par_075::schema::schema::recovery-control-posture,par_075,backend_kernel,eligible,schema::recovery-control-posture,schema,published,Release approval and assurance trust records must stay exact against the release parity tuple.
par_075::schema::schema::release-contract-verification-matrix,par_075,backend_kernel,eligible,schema::release-contract-verification-matrix,schema,published,Release approval and assurance trust records must stay exact against the release parity tuple.
par_075::schema::schema::route-intent-binding,par_075,backend_kernel,eligible,schema::route-intent-binding,schema,published,Release approval and assurance trust records must stay exact against the release parity tuple.
par_075::shared_seam::SEAM_061_ADAPTER_AND_DEGRADATION_PROFILES,par_075,backend_kernel,eligible,SEAM_061_ADAPTER_AND_DEGRADATION_PROFILES,shared_seam,published,Release approval and assurance trust records must stay exact against the release parity tuple.
par_075::shared_seam::SEAM_061_DOMAIN_PUBLIC_ENTRYPOINTS,par_075,backend_kernel,eligible,SEAM_061_DOMAIN_PUBLIC_ENTRYPOINTS,shared_seam,published,Release approval and assurance trust records must stay exact against the release parity tuple.
par_075::shared_seam::SEAM_061_EVENT_ENVELOPE_REGISTRY,par_075,backend_kernel,eligible,SEAM_061_EVENT_ENVELOPE_REGISTRY,shared_seam,published,Release approval and assurance trust records must stay exact against the release parity tuple.
par_075::shared_seam::SEAM_061_MUTATION_AND_SETTLEMENT_SCHEMAS,par_075,backend_kernel,eligible,SEAM_061_MUTATION_AND_SETTLEMENT_SCHEMAS,shared_seam,published,Release approval and assurance trust records must stay exact against the release parity tuple.
par_075::shared_seam::SEAM_061_PACKAGE_BOUNDARY_OWNERSHIP,par_075,backend_kernel,eligible,SEAM_061_PACKAGE_BOUNDARY_OWNERSHIP,shared_seam,published,Release approval and assurance trust records must stay exact against the release parity tuple.
par_075::shared_seam::SEAM_061_RECOVERY_AND_READINESS_TUPLES,par_075,backend_kernel,eligible,SEAM_061_RECOVERY_AND_READINESS_TUPLES,shared_seam,published,Release approval and assurance trust records must stay exact against the release parity tuple.
par_076::seq_task::seq_020,par_076,backend_kernel,eligible,seq_020,seq_task,published,Closure and exception law is already frozen and can be implemented without waiting on sibling orchestration code.
par_076::seq_task::seq_041,par_076,backend_kernel,eligible,seq_041,seq_task,published,Closure and exception law is already frozen and can be implemented without waiting on sibling orchestration code.
par_076::seq_task::seq_043,par_076,backend_kernel,eligible,seq_043,seq_task,published,Closure and exception law is already frozen and can be implemented without waiting on sibling orchestration code.
par_076::seq_task::seq_044,par_076,backend_kernel,eligible,seq_044,seq_task,published,Closure and exception law is already frozen and can be implemented without waiting on sibling orchestration code.
par_076::seq_task::seq_048,par_076,backend_kernel,eligible,seq_048,seq_task,published,Closure and exception law is already frozen and can be implemented without waiting on sibling orchestration code.
par_076::seq_task::seq_053,par_076,backend_kernel,eligible,seq_053,seq_task,published,Closure and exception law is already frozen and can be implemented without waiting on sibling orchestration code.
par_076::seq_task::seq_055,par_076,backend_kernel,eligible,seq_055,seq_task,published,Closure and exception law is already frozen and can be implemented without waiting on sibling orchestration code.
par_076::seq_task::seq_056,par_076,backend_kernel,eligible,seq_056,seq_task,published,Closure and exception law is already frozen and can be implemented without waiting on sibling orchestration code.
par_076::seq_task::seq_057,par_076,backend_kernel,eligible,seq_057,seq_task,published,Closure and exception law is already frozen and can be implemented without waiting on sibling orchestration code.
par_076::seq_task::seq_060,par_076,backend_kernel,eligible,seq_060,seq_task,published,Closure and exception law is already frozen and can be implemented without waiting on sibling orchestration code.
par_076::shared_package::@vecells/api-contracts,par_076,backend_kernel,eligible,@vecells/api-contracts,shared_package,published,Closure and exception law is already frozen and can be implemented without waiting on sibling orchestration code.
par_076::shared_package::@vecells/domain-kernel,par_076,backend_kernel,eligible,@vecells/domain-kernel,shared_package,published,Closure and exception law is already frozen and can be implemented without waiting on sibling orchestration code.
par_076::shared_package::@vecells/event-contracts,par_076,backend_kernel,eligible,@vecells/event-contracts,shared_package,published,Closure and exception law is already frozen and can be implemented without waiting on sibling orchestration code.
par_076::shared_package::@vecells/observability,par_076,backend_kernel,eligible,@vecells/observability,shared_package,published,Closure and exception law is already frozen and can be implemented without waiting on sibling orchestration code.
par_076::shared_package::@vecells/release-controls,par_076,backend_kernel,eligible,@vecells/release-controls,shared_package,published,Closure and exception law is already frozen and can be implemented without waiting on sibling orchestration code.
par_076::schema::schema::adapter-contract-profile,par_076,backend_kernel,eligible,schema::adapter-contract-profile,schema,published,Closure and exception law is already frozen and can be implemented without waiting on sibling orchestration code.
par_076::schema::schema::canonical-event-envelope,par_076,backend_kernel,eligible,schema::canonical-event-envelope,schema,published,Closure and exception law is already frozen and can be implemented without waiting on sibling orchestration code.
par_076::schema::schema::command-settlement-record,par_076,backend_kernel,eligible,schema::command-settlement-record,schema,published,Closure and exception law is already frozen and can be implemented without waiting on sibling orchestration code.
par_076::schema::schema::dependency-degradation-profile,par_076,backend_kernel,eligible,schema::dependency-degradation-profile,schema,published,Closure and exception law is already frozen and can be implemented without waiting on sibling orchestration code.
par_076::schema::schema::recovery-control-posture,par_076,backend_kernel,eligible,schema::recovery-control-posture,schema,published,Closure and exception law is already frozen and can be implemented without waiting on sibling orchestration code.
par_076::schema::schema::request-closure-record,par_076,backend_kernel,eligible,schema::request-closure-record,schema,published,Closure and exception law is already frozen and can be implemented without waiting on sibling orchestration code.
par_076::schema::schema::route-intent-binding,par_076,backend_kernel,eligible,schema::route-intent-binding,schema,published,Closure and exception law is already frozen and can be implemented without waiting on sibling orchestration code.
par_076::shared_seam::SEAM_061_ADAPTER_AND_DEGRADATION_PROFILES,par_076,backend_kernel,eligible,SEAM_061_ADAPTER_AND_DEGRADATION_PROFILES,shared_seam,published,Closure and exception law is already frozen and can be implemented without waiting on sibling orchestration code.
par_076::shared_seam::SEAM_061_DOMAIN_PUBLIC_ENTRYPOINTS,par_076,backend_kernel,eligible,SEAM_061_DOMAIN_PUBLIC_ENTRYPOINTS,shared_seam,published,Closure and exception law is already frozen and can be implemented without waiting on sibling orchestration code.
par_076::shared_seam::SEAM_061_EVENT_ENVELOPE_REGISTRY,par_076,backend_kernel,eligible,SEAM_061_EVENT_ENVELOPE_REGISTRY,shared_seam,published,Closure and exception law is already frozen and can be implemented without waiting on sibling orchestration code.
par_076::shared_seam::SEAM_061_MUTATION_AND_SETTLEMENT_SCHEMAS,par_076,backend_kernel,eligible,SEAM_061_MUTATION_AND_SETTLEMENT_SCHEMAS,shared_seam,published,Closure and exception law is already frozen and can be implemented without waiting on sibling orchestration code.
par_076::shared_seam::SEAM_061_PACKAGE_BOUNDARY_OWNERSHIP,par_076,backend_kernel,eligible,SEAM_061_PACKAGE_BOUNDARY_OWNERSHIP,shared_seam,published,Closure and exception law is already frozen and can be implemented without waiting on sibling orchestration code.
par_076::shared_seam::SEAM_061_RECOVERY_AND_READINESS_TUPLES,par_076,backend_kernel,eligible,SEAM_061_RECOVERY_AND_READINESS_TUPLES,shared_seam,published,Closure and exception law is already frozen and can be implemented without waiting on sibling orchestration code.
